0,0,0,0,0,0,0,0.0011616,0.0023231,0.029039,0,0,0,0.0023231,0.0023231,0.0069694,0,0,0,0,0,0,0,0,0,0.0023231,0.0023231,0.0023231,0.0046463,0.0023231,0.0069694,0.0023231,0.0011616,0.0034847,0,0.0034847,0.0023231,0.010454,0.0069694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0011616,0,0,0.0011616,0,0.0011616,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0.0046463,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.019747,0,0,0,0,0,0,0,0.008131,0,0,0,0,0,0,0,0,0,0.0058079,0,0,0,0,0,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0.0046463,0.0011616,0.0023231,0,0,0,0,0,0,0,0,0,0,0.0011616,0.0046463,0.0011616,0,0.0034847,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092926,0.0034847,0.0011616,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011616,0,0.0011616,0.0023231,0.0058079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.034847,0,0,0,0,0,0,0,0.0046463,0,0,0,0,0,0,0,0,0,0.0092926,0,0,0,0,0,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0.0034847,0.0011616,0,0.0092926,0.0034847,0.0058079,0,0,0,0,0,0,0,0,0,0,0.0023231,0.0023231,0.0034847,0.0011616,0.0069694,0,0.0046463,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0
0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046463,0.0011616,0.0023231,0.0092926,0,0.008131,0.0023231,0,0,0,0,0,0,0,0,0,0,0.0023231,0.008131,0.0011616,0.0034847,0.011616,0.0011616,0.0023231,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0.0046463,0.0058079,0.0034847,0.008131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.033686,0,0,0,0,0,0,0,0.0046463,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0.0058079,0,0,0,0,0,0,0.0011616,0,0,0,0,0.0023231,0,0,0.0092926,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0.0011616,0.0034847,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034847,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0.0092926,0.0034847,0.0046463,0.0011616,0.0069694,0.0023231,0.011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0011616,0.0023231,0,0,0,0,0.0034847,0,0.011616,0,0,0,0,0,0,0.0011616,0,0,0.0023231,0.0046463,0,0,0.062725,0,0,0,0,0,0,0.0092926,0,0,0,0,0,0,0.0023231,0.023231,0,0,0,0,0,0,0,0,0,0,0,0.0092926,0,0.013939,0.019747,0.0058079,0.046463,0,0.010454,0.0011616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008131,0.0069694,0.0023231,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0058079,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034847,0,0,0.0023231,0,0,0,0,0.016262,0,0,0,0,0,0,0,0,0,0,0,0.0034847,0.013939,0,0.012777,0.0023231,0.0034847,0.0046463,0.0058079,0,0,0,0,0,0,0,0,0,0.0011616,0,0.0034847,0,0.0011616,0.0034847,0.0011616,0,0,0.0046463,0,0,0.0011616,0,0
0,0,0,0,0,0,0,0.0011616,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018585,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0.0069694,0,0,0,0,0,0,0,0,0,0,0,0.0046463,0.020908,0.012777,0,0.0034847,0.0069694,0.0023231,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0
0,0,0.0011616,0,0.0011616,0,0,0.0023231,0.0011616,0.0034847,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0.0034847,0,0,0.0023231,0,0.0011616,0,0.0046463,0,0,0,0,0,0.0023231,0.0011616,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0.008131,0.0023231,0.0034847,0,0,0.0058079,0.0023231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0.0011616,0,0
0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0,0.0069694,0.045301,0.0034847,0.0069694,0,0,0,0.0069694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0.0046463,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0058079,0,0,0,0,0,0.008131,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0.018585,0,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0.0046463,0.0023231,0.0058079,0,0,0.0058079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0011616,0.0011616,0,0,0,0,0.0011616,0.0011616,0.010454,0,0,0,0.0011616,0.0011616,0.0011616,0.0011616,0,0,0.0069694,0.0011616,0,0,0.0046463,0,0,0.0011616,0,0.0023231,0.0011616,0.0046463,0,0,0.0011616,0,0,0.0011616,0.0034847,0.0046463,0,0,0,0,0,0,0,0,0,0,0,0.013939,0.010454,0.0058079,0.0023231,0.0023231,0.0058079,0.0058079,0,0.0023231,0,0.0011616,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0.0011616,0.0011616,0.0069694,0,0,0,0,0
0,0.0046463,0,0,0,0,0,0,0,0.0046463,0,0,0,0,0,0,0,0,0,0.0011616,0,0,0,0,0,0,0,0,0,0,0.0023231,0,0.0011616,0.0011616,0,0,0,0,0.0034847,0,0,0,0,0,0,0,0,0,0,0.0011616,0,0.0011616,0,0,0,0,0,0.0023231,0,0,0,0,0,0,0,0,0,0.0023231,0,0,0,0,0,0.0034847,0,0.0069694,0.1754,0,0,0,0,0
